time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461700000	-24.9274	-5.93524	4.80218	2.19867	-0.57033	lidar	2.4902	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.058	-5.73087	4.8037	2.1685	-0.567733	radar	1.86171	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.192	-5.55556	4.78397	2.14714	-0.561661	lidar	0.443771	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3453	-5.37007	4.78708	2.14207	-0.518561	radar	1.32204	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4859	-5.1543	4.80733	2.11707	-0.516105	lidar	0.526037	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6192	-4.97265	4.79224	2.11387	-0.471344	radar	6.43238	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7353	-4.79424	4.7638	2.09517	-0.46802	lidar	0.709195	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8559	-4.58824	4.76502	2.07733	-0.455412	radar	0.208364	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.965	-4.35479	4.78491	2.04813	-0.461125	lidar	0.450065	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0732	-4.13521	4.79064	2.00329	-0.518064	radar	11.0775	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.16	-3.86588	4.83316	1.96372	-0.530297	lidar	2.09776	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2333	-3.63133	4.8361	1.91159	-0.587687	radar	3.53013	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.261	-3.36662	4.84683	1.85952	-0.611255	lidar	4.49486	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3103	-3.12526	4.84919	1.81352	-0.641886	radar	0.493925	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3352	-2.88494	4.84077	1.77088	-0.653664	lidar	1.36772	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.394	-2.65767	4.83468	1.74899	-0.635504	radar	1.40333	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4735	-2.48437	4.78273	1.73924	-0.616374	lidar	5.75401	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5291	-2.24917	4.78598	1.72376	-0.585635	radar	1.0119	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5801	-2.04444	4.75804	1.70408	-0.577651	lidar	1.3462	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6113	-1.80654	4.75837	1.68541	-0.551167	radar	1.99268	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6086	-1.56153	4.76024	1.64765	-0.561807	lidar	1.10704	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6056	-1.32791	4.75456	1.60478	-0.592349	radar	1.71025	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6088	-1.10034	4.74355	1.5753	-0.592961	lidar	0.10298	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6384	-0.871722	4.73923	1.56079	-0.572155	radar	5.19567	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6487	-0.627854	4.74951	1.53776	-0.565568	lidar	0.453471	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6358	-0.387288	4.75663	1.49932	-0.591737	radar	2.20611	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5894	-0.110131	4.79808	1.45942	-0.599991	lidar	2.54931	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5701	0.127761	4.80043	1.43012	-0.604753	radar	1.7511	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5465	0.404619	4.84482	1.405	-0.596461	lidar	1.89277	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5346	0.641925	4.8397	1.39694	-0.556563	radar	1.76186	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5276	0.914052	4.87732	1.38388	-0.538614	lidar	3.33258	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4902	1.16623	4.88451	1.37774	-0.488417	radar	7.21906	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4338	1.40833	4.88833	1.35105	-0.49059	lidar	0.0758991	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3949	1.6318	4.86821	1.33933	-0.465784	radar	8.11416	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3398	1.85372	4.85232	1.31654	-0.466054	lidar	0.221379	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2717	2.08457	4.85115	1.28766	-0.478515	radar	0.238586	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2086	2.29145	4.82277	1.26469	-0.478808	lidar	0.714739	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1458	2.52163	4.81781	1.25451	-0.448793	radar	0.748414	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0679	2.76058	4.82984	1.23279	-0.447501	lidar	0.119224	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9725	2.9824	4.83429	1.18985	-0.495662	radar	2.94779	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8735	3.24674	4.88008	1.16682	-0.491856	lidar	1.73148	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7909	3.47426	4.88158	1.14698	-0.489009	radar	2.14532	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6843	3.68358	4.87002	1.11994	-0.492264	lidar	0.146683	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5673	3.89264	4.86478	1.08871	-0.504086	radar	1.11136	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4977	4.08706	4.8297	1.07651	-0.491825	lidar	3.73839	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.374	4.29163	4.82604	1.04735	-0.49926	radar	0.615432	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2155	4.50354	4.84357	1.01119	-0.510427	lidar	2.01159	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0649	4.70167	4.83975	0.987714	-0.492485	radar	8.95368	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9457	4.89914	4.83028	0.968008	-0.487654	lidar	0.441611	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7895	5.09081	4.83139	0.938174	-0.491636	radar	2.31059	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6234	5.29684	4.85393	0.909292	-0.495187	lidar	0.916141	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4517	5.47354	4.85847	0.864876	-0.533909	radar	0.942604	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2649	5.64591	4.862	0.827627	-0.545126	lidar	1.23362	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0984	5.80964	4.85464	0.791276	-0.565987	radar	3.18481	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9238	5.97218	4.84852	0.760692	-0.568804	lidar	0.0492703	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7788	6.16348	4.83309	0.772383	-0.48604	radar	4.80361	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6099	6.32193	4.8222	0.747857	-0.486893	lidar	0.124886	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4596	6.50166	4.81205	0.746658	-0.445051	radar	1.86363	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2428	6.70417	4.87273	0.724511	-0.441859	lidar	4.20432	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0464	6.84892	4.86427	0.699755	-0.437297	radar	5.53915	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8358	7.01554	4.89	0.675025	-0.439257	lidar	1.09571	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6242	7.1491	4.89342	0.638018	-0.463827	radar	1.54831	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4381	7.29788	4.88937	0.619507	-0.458901	lidar	0.274008	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2114	7.41767	4.90804	0.567319	-0.517583	radar	2.66075	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0309	7.5807	4.91376	0.558601	-0.498566	lidar	2.14618	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8477	7.74962	4.91153	0.566662	-0.439843	radar	5.78828	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6405	7.89307	4.92103	0.549409	-0.434193	lidar	0.12944	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4485	8.03026	4.90956	0.540424	-0.412771	radar	1.58512	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2153	8.07975	4.8732	0.490647	-0.446367	lidar	4.41777	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0228	8.23922	4.86655	0.509135	-0.368899	radar	6.41476	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8435	8.39159	4.86294	0.509977	-0.347572	lidar	3.05601	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6049	8.49734	4.88632	0.473282	-0.384614	radar	4.39067	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3614	8.62656	4.92103	0.455839	-0.381526	lidar	1.41745	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1608	8.76194	4.90811	0.465249	-0.327714	radar	1.79521	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9581	8.86885	4.89223	0.451712	-0.325013	lidar	0.572432	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7555	8.9952	4.87865	0.458589	-0.280396	radar	1.42045	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5301	9.07009	4.86465	0.432319	-0.294275	lidar	0.718387	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2924	9.17411	4.88556	0.411477	-0.307768	radar	4.36946	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0136	9.25509	4.9256	0.381153	-0.323423	lidar	6.01731	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7943	9.34161	4.91664	0.363619	-0.328119	radar	1.67113	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5438	9.43849	4.94164	0.348014	-0.32665	lidar	0.798901	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2805	9.46464	4.95582	0.288615	-0.401804	radar	5.97985	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.0018	9.58223	5.02029	0.280824	-0.386368	lidar	3.94252	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7589	9.67018	5.02069	0.27993	-0.348633	radar	2.88161	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4903	9.77495	5.06501	0.273146	-0.33534	lidar	1.81012	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2455	9.84647	5.06994	0.256551	-0.337819	radar	0.52534	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9796	9.96813	5.1174	0.259969	-0.313683	lidar	2.31729	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.728	10.0296	5.12133	0.241903	-0.317862	radar	0.125293	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4797	10.1416	5.14392	0.246237	-0.294707	lidar	1.6963	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2268	10.2036	5.15125	0.227917	-0.304434	radar	0.66918	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9818	10.241	5.13733	0.206089	-0.312077	lidar	0.222948	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7347	10.3053	5.13369	0.200801	-0.293266	radar	0.249466	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4997	10.313	5.10066	0.171689	-0.310068	lidar	1.16572	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2145	10.3251	5.13971	0.126679	-0.366482	radar	8.22553	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9529	10.3839	5.15671	0.118981	-0.354147	lidar	0.475584	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7043	10.425	5.13369	0.124197	-0.300963	radar	6.41191	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4507	10.4	5.11466	0.0876317	-0.325868	lidar	1.91843	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1907	10.426	5.11877	0.0760084	-0.316067	radar	0.650458	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8997	10.5672	5.19173	0.107731	-0.259761	lidar	8.71355	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6435	10.6311	5.18576	0.124334	-0.203504	radar	2.16795	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3855	10.6367	5.17963	0.10409	-0.215068	lidar	0.457725	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1233	10.6617	5.186	0.0912829	-0.219794	radar	0.266897	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8679	10.7573	5.20224	0.109247	-0.186912	lidar	4.04012	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6046	10.8076	5.20959	0.11286	-0.165873	radar	1.47675	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3576	10.7828	5.18386	0.0844579	-0.188523	lidar	1.76554	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0986	10.8228	5.18299	0.0897795	-0.160556	radar	0.617808	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8494	10.8882	5.18425	0.0987401	-0.14154	lidar	1.94286	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5753	10.9071	5.20061	0.0882233	-0.146287	radar	2.76692	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3373	10.9269	5.17795	0.0808547	-0.146325	lidar	0.730246	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0742	10.8561	5.18911	0.00513711	-0.275586	radar	9.90358	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7877	10.8257	5.2116	-0.0208579	-0.289022	lidar	2.88384	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5313	10.8222	5.20738	-0.0328828	-0.284963	radar	0.148717	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2916	10.8201	5.18735	-0.0436796	-0.281339	lidar	0.930932	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0373	10.8802	5.1698	-0.00402964	-0.180712	radar	6.67094	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77907	10.9245	5.17731	0.00510764	-0.159845	lidar	1.92525	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.53841	10.9113	5.15398	-0.00578536	-0.159747	radar	4.09002	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28021	10.9344	5.15861	-0.0038556	-0.148535	lidar	0.59168	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.02793	10.9192	5.14724	-0.011872	-0.142045	radar	2.75023	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.76791	10.9467	5.15477	-0.00690643	-0.128544	lidar	0.873208	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.51987	10.9085	5.13892	-0.02602	-0.141071	radar	6.61601	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.33026	10.8388	5.05815	-0.0567433	-0.167192	lidar	6.56598	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.07433	10.8555	5.05868	-0.0438472	-0.129288	radar	1.35437	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.7666	10.8858	5.12362	-0.0337775	-0.110783	lidar	4.1144	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.50306	10.8878	5.12638	-0.0248024	-0.0786193	radar	2.02047	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23434	10.8713	5.13918	-0.0323426	-0.0826745	lidar	0.479465	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.98893	10.9087	5.12091	-0.00170029	-0.0166336	radar	3.82476	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
